Ung Flukt | The Wayward Girl | Die jungen Sünder;wed;19:15;94;CineStar 4;6.6
Roy Andersson: Die frühen Jahre;thu;10:45;71;CineStar 2;6.2
Gategutter | Boys From the Streets | Gassenjungen;thu;13:15;77;CineStar 4;6.5
The Small Confession + 511 Best Photographs of Mars;thu;16:15;98;CineStar 4;7.8
Flickorna Gyurkovics | A Sister of Six | Die sieben Töchter der Frau Gyurkovics;thu;19:15;102;CineStar 4;7.1
Käpy selän alla | Under Your Skin | Tannenzapfen unter dem Rücken;thu;22:15;89;CineStar 4;6.7
Opus 136;fri;11:47;10;InfinityDome;6.3
Dom kallar oss mods | They Call Us Misfits | Sie nennen uns Mods;fri;13:15;100;CineStar 4;7.3
A Sentimental Short Story + Motorcycle Summer;fri;16:15;81;CineStar 4;6.6
Arkitekten | The Architect;fri;17:40;76;Koki;6.9
Medan staden sover | While the City Sleeps;fri;19:15;102;CineStar 4;5.9
Lasse og Geir | Them and Us | Lasse und Geir;fri;22:15;91;CineStar 4;6.4
Spiele für Schulkinder + estnische Kurzfilme;sat;16:15;108;CineStar 4;6.6
Täältä tullaan, elämä! | Right On, Man! | Ich pfeif auf eure Hilfe!;sat;19:15;111;CineStar 4;6.8
Ung Flukt | The Wayward Girl | Die jungen Sünder;sun;10:15;94;CineStar 4;6.6
Opus 136;sun;11:44;10;InfinityDome;6.3
Piratene | Pirates | Die Piraten;sun;13:15;93;CineStar 4;5.9
Liv | Das Mädchen Liv;sun;16:15;88;CineStar 4;5.7